"x","M0","Me","y"
7.3283,2,5,2.84
8.0655,2,5,3.07
8.8455,2,5,3.31
9.671,2,5,3.56
10.5451,2,5,3.81
11.4708,2,5,4.06
12.4515,2,5,4.32
13.4908,2,5,4.59
14.5927,2,5,4.86
15.7612,2,5,5.14
17.0008,2,5,5.43
18.3164,2,5,5.72
19.7131,2,5,6.01
21.1965,2,5,6.31
22.7724,2,5,6.61
24.4475,2,5,6.91
26.2285,2,5,7.22
28.123,2,5,7.53
30.139,2,5,7.84
32.2852,2,5,8.15
34.5711,2,5,8.46
37.0067,2,5,8.77
39.603,2,5,9.08
42.3719,2,5,9.38
45.3263,2,5,9.67
48.3335,2,5,9.94
51.0926,2,5,10.17
54.0464,2,5,10.38
57.209,2,5,10.58
60.5955,2,5,10.76
64.2225,2,5,10.93
68.1079,2,5,11.06
72.2714,2,5,11.18
76.7344,2,5,11.26
81.5202,2,5,11.3
0,2.1,3,0
0.0777,2.1,3,0.01
0.1567,2.1,3,0.03
0.2369,2.1,3,0.04
0.3184,2.1,3,0.06
0.4012,2.1,3,0.07
0.4854,2.1,3,0.08
0.5708,2.1,3,0.1
0.6577,2.1,3,0.11
0.746,2.1,3,0.12
0.8357,2.1,3,0.14
0.9269,2.1,3,0.15
1.0195,2.1,3,0.16
1.1137,2.1,3,0.18
1.2094,2.1,3,0.19
1.3066,2.1,3,0.2
1.4055,2.1,3,0.21
1.506,2.1,3,0.23
1.6081,2.1,3,0.24
1.712,2.1,3,0.25
1.8175,2.1,3,0.26
1.9248,2.1,3,0.27
2.0339,2.1,3,0.29
2.1449,2.1,3,0.3
2.2576,2.1,3,0.31
2.3723,2.1,3,0.32
2.4889,2.1,3,0.33
2.6075,2.1,3,0.34
2.728,2.1,3,0.35
2.8506,2.1,3,0.36
2.9753,2.1,3,0.37
3.1021,2.1,3,0.38
3.2311,2.1,3,0.38
3.3622,2.1,3,0.39
3.4956,2.1,3,0.4
3.6313,2.1,3,0.41
3.7693,2.1,3,0.41
3.9097,2.1,3,0.42
4.0526,2.1,3,0.43
4.1979,2.1,3,0.43
4.3457,2.1,3,0.44
4.4961,2.1,3,0.44
4.6491,2.1,3,0.45
4.8048,2.1,3,0.45
4.9632,2.1,3,0.46
5.1244,2.1,3,0.46
5.2884,2.1,3,0.46
5.4553,2.1,3,0.46
5.6252,2.1,3,0.46
5.7981,2.1,3,0.47
0,2.1,3.1,0
0.0884,2.1,3.1,0.02
0.1783,2.1,3.1,0.04
0.2699,2.1,3.1,0.05
0.3631,2.1,3.1,0.07
0.458,2.1,3.1,0.09
0.5546,2.1,3.1,0.1
0.6529,2.1,3.1,0.12
0.753,2.1,3.1,0.14
0.8548,2.1,3.1,0.16
0.9586,2.1,3.1,0.17
1.0642,2.1,3.1,0.19
1.1718,2.1,3.1,0.21
1.2813,2.1,3.1,0.22
1.3928,2.1,3.1,0.24
1.5064,2.1,3.1,0.25
1.6221,2.1,3.1,0.27
1.7399,2.1,3.1,0.29
1.8599,2.1,3.1,0.3
1.9821,2.1,3.1,0.32
2.1066,2.1,3.1,0.33
2.2334,2.1,3.1,0.35
2.3626,2.1,3.1,0.36
2.4941,2.1,3.1,0.38
2.6282,2.1,3.1,0.39
2.7648,2.1,3.1,0.4
2.904,2.1,3.1,0.42
3.0458,2.1,3.1,0.43
3.1903,2.1,3.1,0.44
3.3375,2.1,3.1,0.46
3.4875,2.1,3.1,0.47
3.6404,2.1,3.1,0.48
3.7963,2.1,3.1,0.49
3.9551,2.1,3.1,0.5
4.117,2.1,3.1,0.51
4.282,2.1,3.1,0.52
4.4502,2.1,3.1,0.53
4.6217,2.1,3.1,0.54
4.7965,2.1,3.1,0.55
4.9747,2.1,3.1,0.56
5.1563,2.1,3.1,0.56
5.3416,2.1,3.1,0.57
5.5305,2.1,3.1,0.58
5.7231,2.1,3.1,0.58
5.9195,2.1,3.1,0.59
6.1197,2.1,3.1,0.59
6.324,2.1,3.1,0.59
6.5323,2.1,3.1,0.6
6.7448,2.1,3.1,0.6
6.9615,2.1,3.1,0.6
0,2.1,3.2,0
0.0994,2.1,3.2,0.02
0.2007,2.1,3.2,0.04
0.304,2.1,3.2,0.06
0.4094,2.1,3.2,0.09
0.5169,2.1,3.2,0.11
0.6265,2.1,3.2,0.13
0.7383,2.1,3.2,0.15
0.8523,2.1,3.2,0.17
0.9686,2.1,3.2,0.19
1.0872,2.1,3.2,0.21
1.2082,2.1,3.2,0.23
1.3317,2.1,3.2,0.25
1.4577,2.1,3.2,0.27
1.5862,2.1,3.2,0.29
1.7173,2.1,3.2,0.31
1.8511,2.1,3.2,0.33
1.9877,2.1,3.2,0.35
2.1271,2.1,3.2,0.37
2.2693,2.1,3.2,0.39
2.4144,2.1,3.2,0.41
2.5626,2.1,3.2,0.43
2.7138,2.1,3.2,0.45
2.8682,2.1,3.2,0.47
3.0258,2.1,3.2,0.48
3.1867,2.1,3.2,0.5
3.351,2.1,3.2,0.52
3.5187,2.1,3.2,0.54
3.6899,2.1,3.2,0.55
3.8648,2.1,3.2,0.57
4.0433,2.1,3.2,0.58
4.2257,2.1,3.2,0.6
4.4119,2.1,3.2,0.61
4.6021,2.1,3.2,0.63
4.7964,2.1,3.2,0.64
4.9949,2.1,3.2,0.65
5.1976,2.1,3.2,0.67
5.4047,2.1,3.2,0.68
5.6163,2.1,3.2,0.69
5.8325,2.1,3.2,0.7
6.0534,2.1,3.2,0.71
6.2791,2.1,3.2,0.72
6.5097,2.1,3.2,0.73
6.7454,2.1,3.2,0.73
6.9863,2.1,3.2,0.74
7.2325,2.1,3.2,0.74
7.4841,2.1,3.2,0.75
7.7413,2.1,3.2,0.75
8.0043,2.1,3.2,0.75
8.2731,2.1,3.2,0.76
0,2.1,3.3,0
0.1107,2.1,3.3,0.03
0.2237,2.1,3.3,0.05
0.3393,2.1,3.3,0.08
0.4573,2.1,3.3,0.1
0.5778,2.1,3.3,0.13
0.701,2.1,3.3,0.15
0.8269,2.1,3.3,0.18
0.9556,2.1,3.3,0.2
1.087,2.1,3.3,0.23
1.2214,2.1,3.3,0.26
1.3588,2.1,3.3,0.28
1.4991,2.1,3.3,0.31
1.6427,2.1,3.3,0.33
1.7894,2.1,3.3,0.36
1.9393,2.1,3.3,0.38
2.0927,2.1,3.3,0.4
2.2495,2.1,3.3,0.43
2.4098,2.1,3.3,0.45
2.5737,2.1,3.3,0.48
2.7414,2.1,3.3,0.5
2.9129,2.1,3.3,0.52
3.0883,2.1,3.3,0.55
3.2677,2.1,3.3,0.57
3.4512,2.1,3.3,0.59
3.6389,2.1,3.3,0.61
3.8309,2.1,3.3,0.64
4.0274,2.1,3.3,0.66
4.2285,2.1,3.3,0.68
4.4342,2.1,3.3,0.7
4.6447,2.1,3.3,0.72
4.8602,2.1,3.3,0.74
5.0806,2.1,3.3,0.75
5.3063,2.1,3.3,0.77
5.5373,2.1,3.3,0.79
5.7738,2.1,3.3,0.81
6.0159,2.1,3.3,0.82
6.2637,2.1,3.3,0.84
6.5175,2.1,3.3,0.85
6.7773,2.1,3.3,0.86
7.0433,2.1,3.3,0.88
7.3158,2.1,3.3,0.89
7.5948,2.1,3.3,0.9
7.8806,2.1,3.3,0.91
8.1734,2.1,3.3,0.92
8.4733,2.1,3.3,0.92
8.7805,2.1,3.3,0.93
9.0952,2.1,3.3,0.93
9.4177,2.1,3.3,0.94
9.7481,2.1,3.3,0.94
0,2.1,3.4,0
0.1223,2.1,3.4,0.03
0.2474,2.1,3.4,0.06
0.3755,2.1,3.4,0.09
0.5066,2.1,3.4,0.12
0.6407,2.1,3.4,0.15
0.7781,2.1,3.4,0.18
0.9187,2.1,3.4,0.21
1.0627,2.1,3.4,0.24
1.2101,2.1,3.4,0.27
1.3611,2.1,3.4,0.3
1.5157,2.1,3.4,0.33
1.674,2.1,3.4,0.36
1.8362,2.1,3.4,0.39
2.0023,2.1,3.4,0.42
2.1724,2.1,3.4,0.45
2.3467,2.1,3.4,0.48
2.5253,2.1,3.4,0.51
2.7082,2.1,3.4,0.54
2.8956,2.1,3.4,0.57
3.0877,2.1,3.4,0.6
3.2846,2.1,3.4,0.63
3.4863,2.1,3.4,0.66
3.6931,2.1,3.4,0.68
3.905,2.1,3.4,0.71
4.1223,2.1,3.4,0.74
4.345,2.1,3.4,0.77
4.5733,2.1,3.4,0.79
4.8075,2.1,3.4,0.82
5.0475,2.1,3.4,0.84
5.2937,2.1,3.4,0.87
5.5462,2.1,3.4,0.89
5.8051,2.1,3.4,0.91
6.0707,2.1,3.4,0.94
6.3432,2.1,3.4,0.96
6.6226,2.1,3.4,0.98
6.9094,2.1,3.4,1
7.2036,2.1,3.4,1.02
7.5055,2.1,3.4,1.04
7.8153,2.1,3.4,1.05
8.1332,2.1,3.4,1.07
8.4595,2.1,3.4,1.08
8.7945,2.1,3.4,1.1
9.1383,2.1,3.4,1.11
9.4913,2.1,3.4,1.12
9.8537,2.1,3.4,1.13
10.2258,2.1,3.4,1.13
10.6079,2.1,3.4,1.14
11.0003,2.1,3.4,1.14
11.4033,2.1,3.4,1.15
0,2.1,3.5,0
0.1341,2.1,3.5,0.04
0.2716,2.1,3.5,0.07
0.4127,2.1,3.5,0.11
0.5572,2.1,3.5,0.14
0.7055,2.1,3.5,0.18
0.8576,2.1,3.5,0.21
1.0136,2.1,3.5,0.25
1.1736,2.1,3.5,0.28
1.3377,2.1,3.5,0.32
1.5061,2.1,3.5,0.36
1.6789,2.1,3.5,0.39
1.8562,2.1,3.5,0.43
2.0381,2.1,3.5,0.46
2.2249,2.1,3.5,0.5
2.4165,2.1,3.5,0.53
2.6132,2.1,3.5,0.57
2.8151,2.1,3.5,0.61
3.0223,2.1,3.5,0.64
3.2351,2.1,3.5,0.68
3.4536,2.1,3.5,0.71
3.678,2.1,3.5,0.74
3.9084,2.1,3.5,0.78
4.145,2.1,3.5,0.81
4.3881,2.1,3.5,0.85
4.6377,2.1,3.5,0.88
4.8942,2.1,3.5,0.91
5.1576,2.1,3.5,0.94
5.4283,2.1,3.5,0.97
5.7065,2.1,3.5,1
5.9924,2.1,3.5,1.03
6.2861,2.1,3.5,1.06
6.5881,2.1,3.5,1.09
6.8984,2.1,3.5,1.12
7.2175,2.1,3.5,1.15
7.5455,2.1,3.5,1.17
7.8828,2.1,3.5,1.2
8.2296,2.1,3.5,1.22
8.5862,2.1,3.5,1.24
8.953,2.1,3.5,1.27
9.3302,2.1,3.5,1.29
9.7183,2.1,3.5,1.3
10.1175,2.1,3.5,1.32
10.5283,2.1,3.5,1.34
10.951,2.1,3.5,1.35
11.3859,2.1,3.5,1.36
11.8335,2.1,3.5,1.37
12.2942,2.1,3.5,1.38
12.7685,2.1,3.5,1.38
13.2567,2.1,3.5,1.38
0,2.1,3.6,0
0.1462,2.1,3.6,0.04
0.2964,2.1,3.6,0.08
0.4507,2.1,3.6,0.12
0.6092,2.1,3.6,0.16
0.7721,2.1,3.6,0.2
0.9394,2.1,3.6,0.25
1.1114,2.1,3.6,0.29
1.2881,2.1,3.6,0.33
1.4697,2.1,3.6,0.37
1.6564,2.1,3.6,0.41
1.8483,2.1,3.6,0.46
2.0456,2.1,3.6,0.5
2.2484,2.1,3.6,0.54
2.457,2.1,3.6,0.58
2.6715,2.1,3.6,0.62
2.8921,2.1,3.6,0.67
3.1189,2.1,3.6,0.71
3.3523,2.1,3.6,0.75
3.5924,2.1,3.6,0.79
3.8393,2.1,3.6,0.83
4.0935,2.1,3.6,0.87
4.3549,2.1,3.6,0.91
4.624,2.1,3.6,0.95
4.901,2.1,3.6,0.99
5.186,2.1,3.6,1.03
5.4795,2.1,3.6,1.07
5.7816,2.1,3.6,1.11
6.0926,2.1,3.6,1.15
6.4129,2.1,3.6,1.19
6.7427,2.1,3.6,1.22
7.0824,2.1,3.6,1.26
7.4323,2.1,3.6,1.29
7.7927,2.1,3.6,1.33
8.164,2.1,3.6,1.36
8.5465,2.1,3.6,1.39
8.9407,2.1,3.6,1.42
9.3469,2.1,3.6,1.45
9.7656,2.1,3.6,1.48
10.1972,2.1,3.6,1.51
10.6421,2.1,3.6,1.53
11.1007,2.1,3.6,1.55
11.5737,2.1,3.6,1.57
12.0613,2.1,3.6,1.59
12.5643,2.1,3.6,1.61
13.0831,2.1,3.6,1.62
13.6183,2.1,3.6,1.64
14.1704,2.1,3.6,1.64
14.7401,2.1,3.6,1.65
15.3279,2.1,3.6,1.65
0,2.1,3.7,0
0.1586,2.1,3.7,0.05
0.3217,2.1,3.7,0.09
0.4896,2.1,3.7,0.14
0.6625,2.1,3.7,0.19
0.8403,2.1,3.7,0.23
1.0235,2.1,3.7,0.28
1.212,2.1,3.7,0.33
1.4061,2.1,3.7,0.38
1.6059,2.1,3.7,0.43
1.8117,2.1,3.7,0.47
2.0237,2.1,3.7,0.52
2.242,2.1,3.7,0.57
2.4669,2.1,3.7,0.62
2.6986,2.1,3.7,0.67
2.9374,2.1,3.7,0.72
3.1833,2.1,3.7,0.77
3.4368,2.1,3.7,0.82
3.6981,2.1,3.7,0.87
3.9674,2.1,3.7,0.91
4.245,2.1,3.7,0.96
4.5312,2.1,3.7,1.01
4.8263,2.1,3.7,1.06
5.1306,2.1,3.7,1.11
5.4444,2.1,3.7,1.16
5.7681,2.1,3.7,1.2
6.102,2.1,3.7,1.25
6.4464,2.1,3.7,1.3
6.8017,2.1,3.7,1.34
7.1684,2.1,3.7,1.39
7.5468,2.1,3.7,1.43
7.9374,2.1,3.7,1.47
8.3405,2.1,3.7,1.52
8.7566,2.1,3.7,1.56
9.1863,2.1,3.7,1.6
9.6299,2.1,3.7,1.64
10.0881,2.1,3.7,1.67
10.5612,2.1,3.7,1.71
11.05,2.1,3.7,1.74
11.5549,2.1,3.7,1.77
12.0766,2.1,3.7,1.8
12.6157,2.1,3.7,1.83
13.1728,2.1,3.7,1.86
13.7486,2.1,3.7,1.88
14.3439,2.1,3.7,1.9
14.9592,2.1,3.7,1.92
15.5955,2.1,3.7,1.93
16.2535,2.1,3.7,1.95
16.9341,2.1,3.7,1.95
17.6381,2.1,3.7,1.96
0,2.1,3.8,0
0.1711,2.1,3.8,0.05
0.3475,2.1,3.8,0.1
0.5294,2.1,3.8,0.16
0.7169,2.1,3.8,0.21
0.9102,2.1,3.8,0.27
1.1096,2.1,3.8,0.32
1.3152,2.1,3.8,0.37
1.5274,2.1,3.8,0.43
1.7462,2.1,3.8,0.48
1.972,2.1,3.8,0.54
2.205,2.1,3.8,0.6
2.4454,2.1,3.8,0.65
2.6935,2.1,3.8,0.71
2.9496,2.1,3.8,0.77
3.214,2.1,3.8,0.82
3.4869,2.1,3.8,0.88
3.7688,2.1,3.8,0.94
4.0598,2.1,3.8,0.99
4.3604,2.1,3.8,1.05
4.6708,2.1,3.8,1.11
4.9915,2.1,3.8,1.16
5.3229,2.1,3.8,1.22
5.6652,2.1,3.8,1.28
6.019,2.1,3.8,1.33
6.3846,2.1,3.8,1.39
6.7625,2.1,3.8,1.44
7.1532,2.1,3.8,1.5
7.5571,2.1,3.8,1.55
7.9748,2.1,3.8,1.61
8.4067,2.1,3.8,1.66
8.8534,2.1,3.8,1.71
9.3155,2.1,3.8,1.76
9.7936,2.1,3.8,1.81
10.2882,2.1,3.8,1.86
10.8001,2.1,3.8,1.9
11.3299,2.1,3.8,1.95
11.8782,2.1,3.8,1.99
12.4459,2.1,3.8,2.03
13.0336,2.1,3.8,2.07
13.6423,2.1,3.8,2.11
14.2726,2.1,3.8,2.14
14.9256,2.1,3.8,2.18
15.602,2.1,3.8,2.2
16.3028,2.1,3.8,2.23
17.0291,2.1,3.8,2.25
17.7819,2.1,3.8,2.27
18.5622,2.1,3.8,2.28
19.3711,2.1,3.8,2.29
20.21,2.1,3.8,2.3
0,2.1,3.9,0
0.1839,2.1,3.9,0.06
0.3737,2.1,3.9,0.12
0.5698,2.1,3.9,0.18
0.7723,2.1,3.9,0.24
0.9816,2.1,3.9,0.3
1.1977,2.1,3.9,0.36
1.4211,2.1,3.9,0.42
1.6519,2.1,3.9,0.48
1.8905,2.1,3.9,0.55
2.137,2.1,3.9,0.61
2.3919,2.1,3.9,0.67
2.6555,2.1,3.9,0.74
2.928,2.1,3.9,0.8
3.2098,2.1,3.9,0.87
3.5012,2.1,3.9,0.93
3.8027,2.1,3.9,1
4.1146,2.1,3.9,1.07
4.4374,2.1,3.9,1.13
4.7713,2.1,3.9,1.2
5.1169,2.1,3.9,1.26
5.4746,2.1,3.9,1.33
5.8449,2.1,3.9,1.4
6.2283,2.1,3.9,1.46
6.6253,2.1,3.9,1.53
7.0364,2.1,3.9,1.59
7.4622,2.1,3.9,1.66
7.9033,2.1,3.9,1.72
8.3603,2.1,3.9,1.78
8.8338,2.1,3.9,1.85
9.3245,2.1,3.9,1.91
9.8331,2.1,3.9,1.97
10.3603,2.1,3.9,2.03
10.9069,2.1,3.9,2.09
11.4737,2.1,3.9,2.15
12.0615,2.1,3.9,2.2
12.6712,2.1,3.9,2.26
13.3037,2.1,3.9,2.31
13.9599,2.1,3.9,2.36
14.6409,2.1,3.9,2.41
15.3477,2.1,3.9,2.45
16.0813,2.1,3.9,2.49
16.843,2.1,3.9,2.53
17.6339,2.1,3.9,2.56
18.4554,2.1,3.9,2.6
19.3086,2.1,3.9,2.62
20.195,2.1,3.9,2.64
21.116,2.1,3.9,2.66
22.0733,2.1,3.9,2.67
23.0682,2.1,3.9,2.68
0,2.1,4,0
0.1968,2.1,4,0.07
0.4003,2.1,4,0.13
0.6109,2.1,4,0.2
0.8289,2.1,4,0.27
1.0544,2.1,4,0.33
1.2878,2.1,4,0.4
1.5294,2.1,4,0.47
1.7795,2.1,4,0.54
2.0385,2.1,4,0.61
2.3067,2.1,4,0.69
2.5845,2.1,4,0.76
2.8722,2.1,4,0.83
3.1702,2.1,4,0.9
3.4791,2.1,4,0.98
3.799,2.1,4,1.05
4.1307,2.1,4,1.13
4.4744,2.1,4,1.2
4.8308,2.1,4,1.28
5.2002,2.1,4,1.35
5.5833,2.1,4,1.43
5.9806,2.1,4,1.51
6.3927,2.1,4,1.58
6.8203,2.1,4,1.66
7.2638,2.1,4,1.74
7.7241,2.1,4,1.81
8.2018,2.1,4,1.89
8.6977,2.1,4,1.96
9.2125,2.1,4,2.04
9.747,2.1,4,2.11
10.3021,2.1,4,2.18
10.8787,2.1,4,2.26
11.4776,2.1,4,2.33
12.0999,2.1,4,2.4
12.7466,2.1,4,2.46
13.4187,2.1,4,2.53
14.1174,2.1,4,2.59
14.8438,2.1,4,2.66
15.5991,2.1,4,2.71
16.3847,2.1,4,2.77
17.2019,2.1,4,2.82
18.0521,2.1,4,2.87
18.9369,2.1,4,2.92
19.8577,2.1,4,2.96
20.8163,2.1,4,3
21.8143,2.1,4,3.03
22.8537,2.1,4,3.06
23.9363,2.1,4,3.08
25.0641,2.1,4,3.1
26.2393,2.1,4,3.1
0,2.1,4.1,0
0.2099,2.1,4.1,0.07
0.4273,2.1,4.1,0.15
0.6527,2.1,4.1,0.22
0.8863,2.1,4.1,0.29
1.1285,2.1,4.1,0.37
1.3797,2.1,4.1,0.45
1.6401,2.1,4.1,0.53
1.9101,2.1,4.1,0.6
2.1903,2.1,4.1,0.68
2.4809,2.1,4.1,0.77
2.7825,2.1,4.1,0.85
3.0954,2.1,4.1,0.93
3.4201,2.1,4.1,1.01
3.7573,2.1,4.1,1.1
4.1072,2.1,4.1,1.18
4.4706,2.1,4.1,1.27
4.848,2.1,4.1,1.35
5.24,2.1,4.1,1.44
5.6472,2.1,4.1,1.52
6.0702,2.1,4.1,1.61
6.5098,2.1,4.1,1.7
6.9666,2.1,4.1,1.79
7.4415,2.1,4.1,1.87
7.9352,2.1,4.1,1.96
8.4485,2.1,4.1,2.05
8.9823,2.1,4.1,2.14
9.5376,2.1,4.1,2.22
10.1152,2.1,4.1,2.31
10.7163,2.1,4.1,2.4
11.3417,2.1,4.1,2.48
11.9927,2.1,4.1,2.57
12.6704,2.1,4.1,2.65
13.3761,2.1,4.1,2.73
14.1109,2.1,4.1,2.81
14.8764,2.1,4.1,2.89
15.6738,2.1,4.1,2.96
16.5047,2.1,4.1,3.04
17.3706,2.1,4.1,3.11
18.2732,2.1,4.1,3.17
19.2143,2.1,4.1,3.24
20.1957,2.1,4.1,3.3
21.2193,2.1,4.1,3.35
22.2871,2.1,4.1,3.4
23.4013,2.1,4.1,3.45
24.5642,2.1,4.1,3.49
25.7781,2.1,4.1,3.52
27.0455,2.1,4.1,3.55
28.3691,2.1,4.1,3.56
29.7517,2.1,4.1,3.57
0,2.1,4.2,0
0.2231,2.1,4.2,0.08
0.4547,2.1,4.2,0.16
0.6951,2.1,4.2,0.24
0.9447,2.1,4.2,0.33
1.204,2.1,4.2,0.41
1.4732,2.1,4.2,0.5
1.753,2.1,4.2,0.58
2.0436,2.1,4.2,0.67
2.3456,2.1,4.2,0.76
2.6594,2.1,4.2,0.85
2.9857,2.1,4.2,0.94
3.3248,2.1,4.2,1.03
3.6775,2.1,4.2,1.13
4.0442,2.1,4.2,1.22
4.4257,2.1,4.2,1.31
4.8225,2.1,4.2,1.41
5.2354,2.1,4.2,1.51
5.665,2.1,4.2,1.61
6.1121,2.1,4.2,1.7
6.5776,2.1,4.2,1.8
7.0622,2.1,4.2,1.9
7.5668,2.1,4.2,2
8.0924,2.1,4.2,2.1
8.6398,2.1,4.2,2.2
9.2102,2.1,4.2,2.3
9.8046,2.1,4.2,2.4
10.4241,2.1,4.2,2.51
11.0698,2.1,4.2,2.61
11.7431,2.1,4.2,2.7
12.4452,2.1,4.2,2.8
13.1776,2.1,4.2,2.9
13.9416,2.1,4.2,3
14.7388,2.1,4.2,3.09
15.5707,2.1,4.2,3.19
16.4392,2.1,4.2,3.28
17.3459,2.1,4.2,3.37
18.2928,2.1,4.2,3.45
19.2818,2.1,4.2,3.54
20.3151,2.1,4.2,3.62
21.3948,2.1,4.2,3.69
22.5233,2.1,4.2,3.76
23.7031,2.1,4.2,3.83
24.9368,2.1,4.2,3.89
26.227,2.1,4.2,3.94
27.5769,2.1,4.2,3.99
28.9893,2.1,4.2,4.03
30.4677,2.1,4.2,4.06
32.0154,2.1,4.2,4.08
33.6361,2.1,4.2,4.09
0,2.1,4.3,0
0.2364,2.1,4.3,0.09
0.4822,2.1,4.3,0.18
0.7378,2.1,4.3,0.27
1.0036,2.1,4.3,0.36
1.2802,2.1,4.3,0.45
1.568,2.1,4.3,0.54
1.8674,2.1,4.3,0.64
2.1791,2.1,4.3,0.74
2.5035,2.1,4.3,0.84
2.8413,2.1,4.3,0.94
3.1931,2.1,4.3,1.04
3.5594,2.1,4.3,1.14
3.941,2.1,4.3,1.24
4.3386,2.1,4.3,1.35
4.7528,2.1,4.3,1.46
5.1846,2.1,4.3,1.56
5.6346,2.1,4.3,1.67
6.1038,2.1,4.3,1.78
6.5931,2.1,4.3,1.9
7.1034,2.1,4.3,2.01
7.6357,2.1,4.3,2.12
8.191,2.1,4.3,2.23
8.7705,2.1,4.3,2.35
9.3754,2.1,4.3,2.46
10.0069,2.1,4.3,2.58
10.6662,2.1,4.3,2.69
11.3547,2.1,4.3,2.81
12.0739,2.1,4.3,2.92
12.8253,2.1,4.3,3.04
13.6105,2.1,4.3,3.15
14.4312,2.1,4.3,3.26
15.2892,2.1,4.3,3.38
16.1864,2.1,4.3,3.49
17.1247,2.1,4.3,3.59
18.1063,2.1,4.3,3.7
19.1334,2.1,4.3,3.81
20.2083,2.1,4.3,3.91
21.3336,2.1,4.3,4
22.5118,2.1,4.3,4.1
23.7459,2.1,4.3,4.19
25.0386,2.1,4.3,4.27
26.3932,2.1,4.3,4.35
27.813,2.1,4.3,4.42
29.3015,2.1,4.3,4.48
30.8624,2.1,4.3,4.54
32.4996,2.1,4.3,4.59
34.2174,2.1,4.3,4.62
35.9918,2.1,4.3,4.65
37.4619,2.1,4.3,4.66
0,2.1,4.4,0
0.2496,2.1,4.4,0.09
0.5096,2.1,4.4,0.19
0.7805,2.1,4.4,0.29
1.0627,2.1,4.4,0.39
1.3568,2.1,4.4,0.49
1.6633,2.1,4.4,0.6
1.9827,2.1,4.4,0.7
2.3158,2.1,4.4,0.81
2.6632,2.1,4.4,0.92
3.0255,2.1,4.4,1.03
3.4034,2.1,4.4,1.14
3.7977,2.1,4.4,1.25
4.2091,2.1,4.4,1.37
4.6386,2.1,4.4,1.49
5.0869,2.1,4.4,1.61
5.5549,2.1,4.4,1.73
6.0437,2.1,4.4,1.85
6.5543,2.1,4.4,1.97
7.0877,2.1,4.4,2.1
7.645,2.1,4.4,2.22
8.2275,2.1,4.4,2.35
8.8364,2.1,4.4,2.48
9.4731,2.1,4.4,2.61
10.1388,2.1,4.4,2.74
10.8352,2.1,4.4,2.87
11.5638,2.1,4.4,3
12.3262,2.1,4.4,3.13
13.1241,2.1,4.4,3.26
13.9595,2.1,4.4,3.39
14.8342,2.1,4.4,3.52
15.7504,2.1,4.4,3.65
16.7102,2.1,4.4,3.78
17.716,2.1,4.4,3.91
18.7701,2.1,4.4,4.03
19.8752,2.1,4.4,4.16
21.0341,2.1,4.4,4.28
22.2496,2.1,4.4,4.4
23.5249,2.1,4.4,4.51
24.8632,2.1,4.4,4.62
26.268,2.1,4.4,4.72
27.7431,2.1,4.4,4.82
29.2923,2.1,4.4,4.91
30.9198,2.1,4.4,5
32.6302,2.1,4.4,5.07
34.428,2.1,4.4,5.14
36.3183,2.1,4.4,5.2
38.1237,2.1,4.4,5.24
39.7624,2.1,4.4,5.26
41.4923,2.1,4.4,5.27
0,2.1,4.5,0
0.2629,2.1,4.5,0.1
0.5371,2.1,4.5,0.21
0.8233,2.1,4.5,0.31
1.1219,2.1,4.5,0.42
1.4337,2.1,4.5,0.53
1.7591,2.1,4.5,0.65
2.0989,2.1,4.5,0.76
2.4538,2.1,4.5,0.88
2.8245,2.1,4.5,1
3.2119,2.1,4.5,1.12
3.6166,2.1,4.5,1.25
4.0396,2.1,4.5,1.37
4.4819,2.1,4.5,1.5
4.9442,2.1,4.5,1.63
5.4278,2.1,4.5,1.76
5.9336,2.1,4.5,1.9
6.4627,2.1,4.5,2.03
7.0165,2.1,4.5,2.17
7.596,2.1,4.5,2.31
8.2027,2.1,4.5,2.45
8.838,2.1,4.5,2.59
9.5034,2.1,4.5,2.74
10.2004,2.1,4.5,2.88
10.9307,2.1,4.5,3.03
11.696,2.1,4.5,3.17
12.4983,2.1,4.5,3.32
13.3395,2.1,4.5,3.47
14.2218,2.1,4.5,3.62
15.1473,2.1,4.5,3.77
16.1183,2.1,4.5,3.92
17.1375,2.1,4.5,4.07
18.2074,2.1,4.5,4.22
19.3309,2.1,4.5,4.36
20.5109,2.1,4.5,4.51
21.7507,2.1,4.5,4.65
23.0536,2.1,4.5,4.79
24.4231,2.1,4.5,4.92
25.8632,2.1,4.5,5.06
27.3778,2.1,4.5,5.18
28.9713,2.1,4.5,5.3
30.6483,2.1,4.5,5.42
32.4137,2.1,4.5,5.53
34.2727,2.1,4.5,5.63
36.2309,2.1,4.5,5.71
38.2942,2.1,4.5,5.79
40.1691,2.1,4.5,5.85
41.9788,2.1,4.5,5.89
43.8928,2.1,4.5,5.92
45.9171,2.1,4.5,5.94
0,2.1,4.6,0
0.2761,2.1,4.6,0.11
0.5646,2.1,4.6,0.22
0.8661,2.1,4.6,0.34
1.1812,2.1,4.6,0.46
1.5107,2.1,4.6,0.58
1.8553,2.1,4.6,0.7
2.2157,2.1,4.6,0.83
2.5928,2.1,4.6,0.96
2.9873,2.1,4.6,1.09
3.4002,2.1,4.6,1.22
3.8324,2.1,4.6,1.36
4.2849,2.1,4.6,1.49
4.7588,2.1,4.6,1.64
5.2552,2.1,4.6,1.78
5.7752,2.1,4.6,1.92
6.32,2.1,4.6,2.07
